pmid	annotator	start_idx	end_idx	location	text_span	label
39625518	student_A	958	977	abstract	dopaminergic neurons	anatomical location
39625518	student_A	1000	1010	abstract	α-synuclein	gene
39625518	student_A	1040	1059	abstract	superoxide dismutase	chemical
39625518	student_A	1062	1064	abstract	SOD	chemical
39625518	student_A	1071	1078	abstract	dopamine	chemical
39625518	student_A	1129	1134	abstract	L-dopa	drug
39625518	student_A	1140	1142	abstract	PBT	dietary supplement
39625518	student_A	1159	1174	abstract	HAL-treated rats	animal
39625518	student_A	1199	1213	abstract	alpha-synuclein	gene
39625518	student_A	1216	1220	abstract	MAO-B	chemical
39625518	student_A	1227	1241	abstract	malondialdehyde	chemical
39625518	student_A	1244	1246	abstract	MDA	chemical
39625518	student_A	1277	1279	abstract	PBT	dietary supplement
39625518	student_A	1308	1330	abstract	gut microbial dysbiosis	DDF
39625518	student_A	1395	1409	abstract	Bifidobacterium	bacteria
39625518	student_A	1444	1450	abstract	E. coli	bacteria
39625518	student_A	1507	1509	abstract	PBT	dietary supplement
39625518	student_A	1579	1597	abstract	Parkinson's disease	DDF


40008668	student_A	35	49	title	prebiotic fiber	dietary supplement
40008668	student_A	58	71	title	gut microbiota	microbiome
40008668	student_A	87	98	title	older people	human
40008668	student_A	105	123	title	Parkinson's disease	DDF
40008668	student_A	14	32	abstract	Parkinson's disease	DDF
40008668	student_A	35	36	abstract	PD	DDF
40008668	student_A	65	90	abstract	neurodegenerative disorder	DDF
40008668	student_A	253	254	abstract	PD	DDF
40008668	student_A	340	354	abstract	prebiotic fiber	dietary supplement
40008668	student_A	363	376	abstract	gut microbiota	microbiome
40008668	student_A	379	380	abstract	GM	microbiome
40008668	student_A	409	426	abstract	elderly volunteers	human
40008668	student_A	433	451	abstract	Parkinson's disease	DDF
40008668	student_A	523	537	abstract	prebiotic fiber	dietary supplement
40008668	student_A	567	576	abstract	volunteers	human
40008668	student_A	583	584	abstract	PD	DDF
40008668	student_A	629	642	abstract	gut microbiota	microbiome
40008668	student_A	836	850	abstract	prebiotic fiber	dietary supplement
40008668	student_A	922	933	abstract	older people	human
40008668	student_A	940	941	abstract	PD	DDF
40008668	student_A	947	952	abstract	people	human
40008668	student_A	962	963	abstract	PD	DDF
40008668	student_A	1075	1089	abstract	prebiotic fiber	dietary supplement
40008668	student_A	1354	1365	abstract	older adults	human
40008668	student_A	1409	1423	abstract	prebiotic fiber	dietary supplement
40008668	student_A	1454	1474	abstract	intestinal microbiota	microbiome
40008668	student_A	1535	1554	abstract	Park-inson's disease	DDF
40008668	student_A	1565	1579	abstract	Verrucomicrobia	bacteria
40008668	student_A	1604	1618	abstract	prebiotic fiber	dietary supplement
40008668	student_A	1706	1711	abstract	people	human
40008668	student_A	1718	1736	abstract	Parkinson's disease	DDF


37365110	student_A	48	54	title	Obesity	DDF
37365110	student_A	57	75	title	Alzheimer's disease	DDF
37365110	student_A	82	91	title	Depression	DDF
37365110	student_A	0	6	abstract	Obesity	DDF
37365110	student_A	9	18	abstract	depression	DDF
37365110	student_A	24	42	abstract	Alzheimer's disease	DDF
37365110	student_A	45	46	abstract	AD	DDF
37365110	student_A	131	151	abstract	Early-life depression	DDF
37365110	student_A	184	185	abstract	AD	DDF
37365110	student_A	194	213	abstract	late-life depression	DDF
37365110	student_A	236	237	abstract	AD	DDF
37365110	student_A	240	249	abstract	Depression	DDF
37365110	student_A	280	296	abstract	obese individuals	human
37365110	student_A	303	312	abstract	depression	DDF
37365110	student_A	340	346	abstract	obesity	DDF
37365110	student_A	356	371	abstract	Mid-life obesity	DDF
37365110	student_A	412	428	abstract	late-life obesity	DDF
37365110	student_A	444	472	abstract	metabolically healthy obesity	DDF
37365110	student_A	573	579	abstract	obesity	DDF
37365110	student_A	582	583	abstract	AD	DDF
37365110	student_A	590	599	abstract	depression	DDF
37365110	student_A	699	712	abstract	gut microbiome	microbiome
37365110	student_A	874	880	abstract	obesity	DDF
37365110	student_A	883	884	abstract	AD	DDF
37365110	student_A	891	900	abstract	depression	DDF
37365110	student_A	1126	1135	abstract	depression	DDF
37365110	student_A	1138	1144	abstract	obesity	DDF
37365110	student_A	1151	1152	abstract	AD	DDF


35456041	student_A	43	55	title	Gut Dysbiosis	DDF
35456041	student_A	61	76	title	Major Depression	DDF
35456041	student_A	0	9	abstract	Depression	DDF
35456041	student_A	30	44	abstract	mental disorder	DDF
35456041	student_A	229	241	abstract	gut dysbiosis	DDF
35456041	student_A	244	245	abstract	GD	DDF
35456041	student_A	251	273	abstract	gut microbial dysbiosis	DDF
35456041	student_A	298	304	abstract	anxiety	DDF
35456041	student_A	309	328	abstract	depressive behaviors	DDF
35456041	student_A	335	348	abstract	gut microbiome	microbiome
35456041	student_A	372	376	abstract	brain	anatomical location
35456041	student_A	451	462	abstract	vagal nerves	anatomical location
35456041	student_A	484	521	abstract	gut- and microbial-derived metabolites	chemical
35456041	student_A	534	545	abstract	gut hormones	chemical
35456041	student_A	551	568	abstract	endocrine peptides	chemical
35456041	student_A	581	590	abstract	peptide YY	chemical
35456041	student_A	593	614	abstract	pancreatic polypeptide	chemical
35456041	student_A	617	630	abstract	neuropeptide Y	chemical
35456041	student_A	633	647	abstract	cholecystokinin	chemical
35456041	student_A	650	679	abstract	corticotropin-releasing factor	chemical
35456041	student_A	682	702	abstract	glucagon-like peptide	chemical
35456041	student_A	705	712	abstract	oxytocin	chemical
35456041	student_A	719	725	abstract	ghrelin	chemical
35456041	student_A	749	762	abstract	gut microbiota	microbiome
35456041	student_A	765	766	abstract	GM	microbiome
35456041	student_A	842	851	abstract	probiotics	dietary supplement
35456041	student_A	854	863	abstract	prebiotics	dietary supplement
35456041	student_A	866	875	abstract	synbiotics	dietary supplement
35456041	student_A	982	983	abstract	GM	microbiome
35456041	student_A	1109	1121	abstract	gut dysbiosis	DDF
35456041	student_A	1127	1136	abstract	depression	DDF
35456041	student_A	1269	1278	abstract	probiotics	dietary supplement
35456041	student_A	1281	1290	abstract	prebiotics	dietary supplement
35456041	student_A	1293	1315	abstract	short-chain fatty acids	chemical
35456041	student_A	1322	1332	abstract	vitamin B12	chemical
35456041	student_A	1335	1353	abstract	omega-3 fatty acids	chemical
35456041	student_A	1379	1398	abstract	gut-brain axis (GBA)	DDF
35456041	student_A	1432	1450	abstract	depressive behavior	DDF
35456041	student_A	1456	1462	abstract	anxiety	DDF


39954164	student_A	0	20	title	Enterococcus faecalis	bacteria
39954164	student_A	61	71	title	Vagus Nerve	anatomical location
39954164	student_A	93	111	title	Parkinson's Disease	DDF
39954164	student_A	0	18	abstract	Parkinson's disease	DDF
39954164	student_A	21	22	abstract	PD	DDF
39954164	student_A	37	61	abstract	neurodegenerative disease	DDF
39954164	student_A	104	105	abstract	PD	DDF
39954164	student_A	151	164	abstract	gut microbiota	microbiome
39954164	student_A	205	206	abstract	PD	DDF
39954164	student_A	327	347	abstract	Enterococcus faecalis	bacteria
39954164	student_A	350	351	abstract	EF	bacteria
39954164	student_A	393	395	abstract	gut	anatomical location
39954164	student_A	435	462	abstract	hospital-acquired infections	DDF
39954164	student_A	553	554	abstract	EF	bacteria
39954164	student_A	557	568	abstract	EF ATCC19433	bacteria
39954164	student_A	574	575	abstract	PD	DDF
39954164	student_A	625	626	abstract	PD	DDF
39954164	student_A	660	703	abstract	1-methyl-4-phenyl-1,2,3,6-tetrahydropyridine	chemical
39954164	student_A	706	709	abstract	MPTP	chemical
39954164	student_A	751	771	abstract	behavioral impairment	DDF
39954164	student_A	774	799	abstract	dopaminergic neuronal loss	DDF
39954164	student_A	802	827	abstract	blood-brain barrier damage	anatomical location
39954164	student_A	834	850	abstract	neuroinflammation	DDF
39954164	student_A	863	866	abstract	MPTP	chemical
39954164	student_A	875	878	abstract	mice	animal
39954164	student_A	895	913	abstract	16S rRNA sequencing	biomedical technique
39954164	student_A	929	937	abstract	dysbiosis	DDF
39954164	student_A	986	989	abstract	MPTP	chemical
39954164	student_A	1053	1080	abstract	gastrointestinal dysfunction	DDF
39954164	student_A	1089	1092	abstract	mice	animal
39954164	student_A	1123	1124	abstract	EF	bacteria
39954164	student_A	1129	1148	abstract	MPTP-induced PD mice	animal
39954164	student_A	1194	1195	abstract	EF	bacteria
39954164	student_A	1280	1281	abstract	EF	bacteria
39954164	student_A	1286	1287	abstract	PD	DDF
39954164	student_A	1375	1385	abstract	vagus nerve	anatomical location
39954164	student_A	1448	1449	abstract	EF	bacteria
39954164	student_A	1454	1455	abstract	PD	DDF
39954164	student_A	1507	1508	abstract	EF	bacteria
39954164	student_A	1524	1550	abstract	neurofunctional impairments	DDF
39954164	student_A	1556	1581	abstract	gastrointestinal disorders	DDF
39954164	student_A	1599	1600	abstract	PD	DDF
39954164	student_A	1619	1638	abstract	gut-derived microbes	microbiome


24978103	student_A	21	25	title	brain	anatomical location
24978103	student_A	0	19	abstract	Cognitive impairment	DDF
24978103	student_A	88	114	abstract	neurodegenerative disorders	DDF
24978103	student_A	124	142	abstract	Alzheimer's Disease	DDF
24978103	student_A	145	146	abstract	AD	DDF
24978103	student_A	197	213	abstract	cognitive decline	DDF
24978103	student_A	246	267	abstract	central nervous system	anatomical location
24978103	student_A	270	273	abstract	CNS)	anatomical location
24978103	student_A	366	384	abstract	dysfunctional brain	anatomical location
24978103	student_A	442	444	abstract	CNS	anatomical location
24978103	student_A	803	805	abstract	CNS	anatomical location
24978103	student_A	859	876	abstract	cognitive deficits	DDF


39688568	student_A	44	62	title	Parkinson's disease	DDF
39688568	student_A	0	18	abstract	Parkinson's disease	DDF
39688568	student_A	83	87	abstract	brain	anatomical location
39688568	student_A	152	167	abstract	substantia nigra	anatomical location
39688568	student_A	199	209	abstract	Lewy bodies	chemical
39688568	student_A	222	240	abstract	α-synuclein protein	chemical
39688568	student_A	311	329	abstract	Parkinson's disease	DDF
39688568	student_A	349	351	abstract	gut	anatomical location
39688568	student_A	424	428	abstract	brain	anatomical location
39688568	student_A	438	440	abstract	gut	anatomical location
39688568	student_A	515	529	abstract	gut dysfunction	DDF
39688568	student_A	569	596	abstract	Parkinson's disease patients	human
39688568	student_A	657	679	abstract	heightened inflammation	DDF
39688568	student_A	695	708	abstract	gut microbiome	microbiome
39688568	student_A	810	812	abstract	gut	anatomical location
39688568	student_A	817	844	abstract	Parkinson's disease patients	human
39688568	student_A	928	935	abstract	vagotomy	biomedical technique
39688568	student_A	1083	1085	abstract	gut	anatomical location
39688568	student_A	1129	1148	abstract	dopaminergic neurons	anatomical location
39688568	student_A	1189	1207	abstract	Parkinson's disease	DDF
39688568	student_A	1272	1290	abstract	Parkinson's disease	DDF
39688568	student_A	1440	1463	abstract	pathological α-synuclein	chemical
39688568	student_A	1472	1474	abstract	gut	anatomical location
39688568	student_A	1479	1506	abstract	Parkinson's disease patients	human
39688568	student_A	1540	1542	abstract	gut	anatomical location
39688568	student_A	1619	1629	abstract	α-synuclein	chemical
39688568	student_A	1686	1704	abstract	Parkinson's disease	DDF


40947628	student_A	0	14	title	Ginsenoside Rk3	chemical
40947628	student_A	27	43	title	Neuroinflammation	DDF
40947628	student_A	49	76	title	Gastrointestinal Dysfunction	DDF
40947628	student_A	81	99	title	Parkinson's Disease	DDF
40947628	student_A	28	51	abstract	gut microbiota dysbiosis	DDF
40947628	student_A	57	75	abstract	metabolic disorders	DDF
40947628	student_A	100	118	abstract	Parkinson's disease	DDF
40947628	student_A	121	122	abstract	PD	DDF
40947628	student_A	126	140	abstract	Ginsenoside Rk3	chemical
40947628	student_A	143	145	abstract	Rk3	chemical
40947628	student_A	363	383	abstract	microbial metabolites	chemical
40947628	student_A	430	432	abstract	Rk3	chemical
40947628	student_A	493	514	abstract	behavioral experiments	biomedical technique
40947628	student_A	517	535	abstract	multiomics analysis	biomedical technique
40947628	student_A	588	590	abstract	Rk3	chemical
40947628	student_A	659	679	abstract	Lactobacillus murinus	bacteria
40947628	student_A	692	702	abstract	Clostridium	bacteria
40947628	student_A	748	764	abstract	neuroinflammation	DDF
40947628	student_A	815	817	abstract	Rk3	chemical
40947628	student_A	853	881	abstract	microbial metabolite butyrate	chemical
40947628	student_A	904	923	abstract	dopaminergic neurons	anatomical location
40947628	student_A	938	954	abstract	neuroinflammation	DDF
40947628	student_A	970	995	abstract	histone deacetylase (HDAC)	gene
40947628	student_A	1063	1065	abstract	Rk3	chemical
40947628	student_A	1181	1207	abstract	neurodegenerative disorders	DDF


40741240	student_A	76	89	title	gut microbiota	microbiome
40741240	student_A	94	101	title	dementia	DDF
40741240	student_A	68	81	abstract	gut microbiota	microbiome
40741240	student_A	84	85	abstract	GM	microbiome
40741240	student_A	92	99	abstract	dementia	DDF
40741240	student_A	160	161	abstract	GM	microbiome
40741240	student_A	181	188	abstract	dementia	DDF
40741240	student_A	341	347	abstract	GM taxa	microbiome
40741240	student_A	401	408	abstract	dementia	DDF
40741240	student_A	411	429	abstract	Alzheimer's disease	DDF
40741240	student_A	432	433	abstract	AD	DDF
40741240	student_A	437	461	abstract	dementia with Lewy bodies	DDF
40741240	student_A	464	466	abstract	DLB	DDF
40741240	student_A	470	497	abstract	Parkinson's disease dementia	DDF
40741240	student_A	500	502	abstract	PDD	DDF
40741240	student_A	506	528	abstract	frontotemporal dementia	DDF
40741240	student_A	531	533	abstract	FTD	DDF
40741240	student_A	540	556	abstract	vascular dementia	DDF
40741240	student_A	559	560	abstract	VD	DDF
40741240	student_A	572	594	abstract	Mendelian randomization	statistical technique
40741240	student_A	597	598	abstract	MR	statistical technique
40741240	student_A	658	659	abstract	GM	microbiome
40741240	student_A	683	691	abstract	dementias	DDF
40741240	student_A	698	736	abstract	inverse variance weighting (IVW) method	statistical technique
40741240	student_A	978	984	abstract	GM taxa	microbiome
40741240	student_A	1012	1019	abstract	dementia	DDF
40741240	student_A	1098	1106	abstract	dementias	DDF
40741240	student_A	1271	1272	abstract	GM	microbiome
40741240	student_A	1326	1333	abstract	dementia	DDF
40741240	student_A	1356	1374	abstract	phosphatidylcholine	chemical
40741240	student_A	1377	1387	abstract	O-16:1_18:2	chemical
40741240	student_A	1449	1469	abstract	Bacteroides coprocola	bacteria
40741240	student_A	1478	1494	abstract	vascular dementia	DDF


34209883	student_A	0	12	title	Nutraceutical	dietary supplement
34209883	student_A	18	26	title	Probiotic	dietary supplement
